"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.31340520029147e-292,1.20853746890624,0.9,0.706,2.45276983607375e-287,"0","PPP2R2B"
4.7760772332593e-291,1.77616233912396,0.648,0.336,1.60180078249051e-286,"0","PDE1C"
6.9658716764348e-286,2.66662705076734,0.271,0.055,2.3362140428427e-281,"0","MAG"
3.63673604251102e-285,1.46569735434525,0.781,0.577,1.21968853393734e-280,"0","DIP2B"
6.47432630161196e-285,1.21161636783636,0.872,0.649,2.17135955503462e-280,"0","NCAM2"
1.01068234852902e-283,1.89748970420131,0.634,0.337,3.38962646049662e-279,"0","TMEM165"
3.79829062609121e-282,1.73277689934104,0.668,0.383,1.27387071017847e-277,"0","PDE8A"
7.79712122530801e-280,1.40328321101034,0.788,0.585,2.6149985165438e-275,"0","MAP4K4"
9.73976449002703e-279,1.71978253538484,0.703,0.468,3.26652221466526e-274,"0","DNAJC6"
1.17737427551787e-269,1.40238379466612,0.782,0.57,3.94867784523182e-265,"0","ZEB2"
8.32505969908853e-266,2.68569810100282,0.28,0.064,2.79205852188031e-261,"0","LDB3"
5.53562232680269e-265,2.72991571041151,0.277,0.063,1.85653701596309e-260,"0","AC110285.1"
3.57424749164847e-262,2.13137837587029,0.381,0.116,1.19873112374906e-257,"0","VRK2"
7.24468087065442e-261,2.30308477820059,0.336,0.092,2.42972107040008e-256,"0","TMEM63A"
2.04830383272845e-258,1.62667932714423,0.709,0.447,6.86960139420467e-254,"0","DSCAML1"
1.56396268085605e-255,2.01700604578964,0.505,0.215,5.24521803905502e-251,"0","PCSK6"
5.32578857051368e-255,1.10052045235286,0.833,0.519,1.78616297077888e-250,"0","ZBTB20"
5.13165619317551e-252,1.9226311626062,0.556,0.272,1.7210548540672e-247,"0","KIF13B"
2.47688302999331e-251,1.35190711027303,0.63,0.281,8.30697030599155e-247,"0","FBXL7"
9.07328468231876e-250,1.55121851127924,0.745,0.558,3.04299821675607e-245,"0","GPM6B"
1.59910267758436e-248,2.28350719809348,0.37,0.116,5.36307056008243e-244,"0","EFHD1"
8.4702427179823e-246,2.45870644049217,0.3,0.078,2.8407500027569e-241,"0","PLLP"
6.27162628896683e-241,2.32132010932966,0.424,0.16,2.1033780247937e-236,"0","PALM2"
4.10971890296571e-238,2.48445139171601,0.276,0.067,1.37831752567664e-233,"0","NINJ2"
5.9326026863344e-238,0.810598567905642,0.917,0.817,1.98967628894283e-233,"0","DST"
3.44123422376702e-237,2.32987026495818,0.318,0.089,1.15412113396698e-232,"0","COL4A5"
4.56664733127855e-237,1.73873398346486,0.603,0.332,1.5315621819642e-232,"0","SH3D19"
3.02399970371578e-231,1.3394588952706,0.744,0.583,1.0141890206322e-226,"0","RTN4"
1.90527589109849e-227,2.23544938056482,0.312,0.088,6.3899142835661e-223,"0","CA2"
1.29550559952332e-225,1.71193305040528,0.611,0.358,4.34486667968131e-221,"0","GAB1"
3.578875475139e-224,0.837124243123522,0.857,0.56,1.20028325685212e-219,"0","NEAT1"
1.5051775444891e-223,1.93966371771819,0.463,0.193,5.04806444870755e-219,"0","FGFR2"
4.43080047672673e-220,1.02441777069763,0.859,0.673,1.48600186388461e-215,"0","ANK3"
8.97812938726916e-220,2.01549805142076,0.489,0.226,3.01108503390233e-215,"0","HS3ST5"
1.45903553503707e-218,1.57295554836526,0.68,0.501,4.89331337740732e-214,"0","TULP4"
1.49461199435573e-217,1.96547169670516,0.496,0.234,5.01262970667023e-213,"0","SYNJ2"
2.15173214810882e-216,1.63724765229769,0.686,0.512,7.21647927832736e-212,"0","GNAO1"
6.84366577968377e-215,0.819103775811321,0.936,0.779,2.29522862919034e-210,"0","MAGI2"
4.29426961714987e-213,2.00219564962784,0.39,0.143,1.44021214419972e-208,"0","RFTN2"
7.25184031702242e-213,1.36635502283806,0.725,0.557,2.43212220552298e-208,"0","DLG1"
1.16365597352646e-211,1.30497193873846,0.628,0.327,3.90266940401304e-207,"0","CDH20"
1.05757399337592e-209,1.90820195331004,0.386,0.139,3.54689165898416e-205,"0","ATP10B"
1.50899992026488e-208,1.5840367775726,0.665,0.483,5.06088393258435e-204,"0","FUT8"
3.48543481503129e-206,1.58985411453673,0.626,0.397,1.1689451282652e-201,"0","TMEFF2"
1.4963521796599e-205,1.68622952542168,0.617,0.396,5.01846594014337e-201,"0","CDK19"
7.32853324540582e-204,1.66325293660936,0.57,0.322,2.45784347984421e-199,"0","DLC1"
1.03655652562779e-203,2.24928705432835,0.418,0.177,3.47640327565048e-199,"0","HDAC2-AS2"
7.8461317171437e-203,1.36267882117455,0.741,0.573,2.63143565529565e-198,"0","ENOX1"
5.12087547267053e-202,1.62869444980743,0.51,0.241,1.71743921602424e-197,"0","KANK1"
5.63917878352442e-198,1.63284562291172,0.58,0.34,1.89126778041842e-193,"0","HIPK2"
2.9257759095484e-195,1.33928483769823,0.712,0.561,9.81246724544343e-191,"0","TJP1"
1.00565596910415e-190,2.22300768641296,0.291,0.089,3.37276898918151e-186,"0","PRR5L"
1.63721442519648e-188,1.0489082987525,0.792,0.671,5.49088973922394e-184,"0","DIP2C"
4.48383131580203e-187,1.8505699197867,0.373,0.142,1.50378734669368e-182,"0","ZCCHC24"
4.02319199329375e-185,1.45793304441253,0.647,0.451,1.34929813071086e-180,"0","ARAP2"
4.15426611398849e-184,1.10001541648247,0.752,0.54,1.39325776930946e-179,"0","MARCH1"
3.7148413861393e-182,1.75494681224185,0.494,0.254,1.2458835040834e-177,"0","MTUS1"
9.00380540497392e-181,2.07266484074122,0.299,0.096,3.01969625672015e-176,"0","AC012593.1"
1.62422115811047e-179,2.09586026365213,0.314,0.107,5.44731292007091e-175,"0","KIAA1755"
2.45691445869498e-179,2.01369059721503,0.293,0.093,8.23999971157123e-175,"0","RASGRP3"
3.62383514751509e-179,1.80206165548667,0.539,0.322,1.21536183177361e-174,"0","PSEN1"
4.47401359699785e-179,1.06628729089285,0.771,0.66,1.50049468016114e-174,"0","ARHGAP21"
3.55607827674282e-177,1.44144814058284,0.668,0.478,1.19263753245401e-172,"0","GNG7"
9.54621622408011e-177,1.43026811369725,0.653,0.494,3.20160999723199e-172,"0","NFASC"
6.64456165963794e-176,1.08110233117615,0.763,0.654,2.22845308940937e-171,"0","CLASP2"
